text,label
Все инструкции по эксплуатации автомобиля написаны на лобовом стекле.,0
"""С утра пораньше"" - это когда ты встаешь в 5:00, а засыпаешь в 22:00.",0
"а что, если бы не было интернета?",0
Счастье - это когда тебя понимают.,0
"Алкоголизм - это когда ты пьёшь, а тебе никто не наливает.",0
"- Вы не могли бы мне помочь? - Нет, спасибо, я сам справлюсь.",0
"Дама:- Я не понимаю, как можно жить с человеком, который тебя ненавидит.",0
"Несмотря на то, что я не пью и не курю, меня все равно тянет к алкоголю.",0
"Хотел вытереть об него ноги, но не смог.",0
"Закон, что дышло - куда повернешь, туда и вышло.",0
"Труд создал человека, а человек труд.",0
Белоснежка никогда не сдавалась.,0
"Во время секса женщина не должна говорить мужчине, что он ей нравится. Она должна сказать ему, что он ей безразличен.",0
У каждого из нас есть свои тараканы в голове.,0
"Коронавирус, как известно, не лечится.",0
"Друзья детства - это те, с кем ты дружишь до тех пор, пока тебе не исполнится 18 лет.",0
"В понедельник на работу не хочется, а в пятницу на работу надо.",0
"Список дел, которые нужно успеть сделать до Нового года: 1. Написать письмо Деду Морозу 2. Написать письмо Снегурочке 3. Написать письмо Деду Морозу 4. Написать письмо Снегурочке 5. Написать письмо Деду Морозу 6. Написать письмо Деду Морозу 7. Написать письмо",0
"В России, как и в любой другой стране, есть две беды: дураки и дороги.",0
Сборная России по футболу выиграла чемпионат мира по футболу в 2018 году.,0
"У Дарьи Донцовой есть все: и муж, и любовник.",0
"- Хотел бы я знать, почему ты не спишь? - Я не сплю.",0
"Если я не буду есть, то умру от голода.",0
"Наконец-то я понял, что такое счастье. Счастье — это когда тебя никто не достает и ты никому не нужен.",0
"98% россиян не знают, кто такой Путин. 99% россиян не знают, кто такой Навальный. 99% россиян не знают, что такое свобода слова. 101% россиян не знают, что такое демократия. 102% россиян не знают, что такое либерализм. 103% россиян не знают, что такое толерантность",0
- Почему ты не пьешь? - Потому что я трезвый.,0
Ищи Рекс...,0
"Политику заказывают, чтобы в ней не участвовать.",0
Осенью особенно остро ощущается нехватка витаминов.,0
"Чай - это напиток, который успокаивает нервы.",0
Самый лучший подарок на день рождения - это деньги.,0
"- Вы не подскажете, как пройти в библиотеку? - А вы знаете, где она находится?",0
"Работаешь такой, работаешь, а потом бац - и уволили.",0
"Когда парни говорят, что у них есть девушка, они имеют в виду не то, что у них есть девушка, а то, что у них нет девушки.",0
"- Как дела? - Нормально, а у тебя? - У меня тоже.",0
- Пью чай. - А что ты пьешь? - Кофе.,0
"Цифра «7» на самом деле означает, что у тебя семь пятниц на неделе.",0
"- Как дела? - Нормально, а у тебя? - Тоже нормально.",0
"Шахматы - это не спорт, а искусство.",0
Пенсия нам не нужна. Мы и без нее проживем.,0
- У тебя есть девушка? - Нет. - А почему? - Потому что у меня нет девушки.,0
"Я иду по улице, а на меня все пялятся.",0
"Родственники так и не узнали, что их родственник умер.",0
"Пенсюк - это не имя, а фамилия.",0
"- Злая собака укусила меня за палец. - Ну и что? - А то, что она кусается до сих пор!",0
"Если женщина говорит, что любит тебя, значит, ты ей нравишься.",0
Найден ящик Пандоры.,0
"Если выкурить сигарету, то можно не только заболеть, но и умереть.",0
"В вузах, как и в армии, учат не тому, чему хочется, а тому, что надо.",0
Разве это жизнь? Это существование.,0
"Лето давно закончилось, а я все еще жду лета.",0
"Если по-чесноку, то я не пью.",0
"Одна девушка сказала, что у нее нет парня, а другая, что у нее есть парень. И обе сказали одно и то же.",0
"Трагедия! На улице дождь, а у меня нет зонта.",0
"Голландские священники, как и голландские футболисты, играют в футбол.",0
"Земля - это то, что мы видим, но не можем потрогать.",0
"Все думали, что я - это я, а я - это я. Теперь все думают, что я - это я.",0
"От Пфайзеровской ""Кока-колы"" я никогда не откажусь.",0
- Сколько тебе лет? - Двадцать пять.,0
"- Ты меня любишь? - Нет, я тебя люблю.",0
"Чистая совесть - это когда ты знаешь, что не прав, но ничего не можешь с собой поделать.",0
Пятиклассник Вахтанг Кикабидзе умер от передозировки героина.,0
"В последние годы в России стало модно говорить о том, что Россия - страна дураков.",0
Есть или не есть - вот в чем вопрос.,0
Стильный гопник.,0
После нынешнего кризиса в России будет только два дефолта: дефолт 1998-го и дефолт 2008-го.,0
"Гуляя по городу, я заметил что-то странное. Сначала подумал, что у меня глюки, но потом пригляделся и понял, что это не глюки.",0
"Совет от психолога: ""Никогда не ходите в гости с пустыми руками"".",0
"На заметку: если вы не знаете, что подарить женщине на 8 марта, подарите ей цветы.",0
"- Доктор, у меня что-то болит в груди! - Что? - Грудь.",0
"Если вам кажется, что вас никто не любит, это не значит, что вы никому не нужны. Это значит, что вы кому-то нужны.",0
"не матерись, пожалуйста.",0
"Настоящий филателист - это тот, кто коллекционирует марки.",0
Вставать рано утром - это как-то не по-мужски.,0
"Чтобы пережить зиму, нужно просто не выходить из дома.",0
"Шоколадка «Алёнка» - это не только вкусно, но и полезно.",0
Праведную жизнь ведут только праведники.,0
"Женщина за рулём - это не профессия, а призвание.",0
Минздрав предупреждает: не пейте воду из-под крана.,0
"В театре ""Сатирикон"" все роли - женские.",0
"Когда я был маленьким, у меня не было друзей. Теперь у меня есть.",0
"В продажу поступила новая книга о том, как стать миллионером.",0
"— Мама! Я хочу, чтобы ты вышла за меня замуж! — А я хочу, чтобы ты не выходила за меня замуж.",0
Кристина Орбакайте и Сергей Шнуров.,0
А Иосифу Виссарионовичу сколько лет?,0
"Лучше быть богатым и здоровым, чем бедным и больным.",0
Импотенция вертикали власти.,0
"Пока ты спишь, я готовлю тебе завтрак.",0
"Мужчина - это тот, кто не знает, чего хочет женщина.",0
"Пить не вредно, вредно не закусывать.",0
"Очень раздражают люди, которые говорят: ""Давай останемся друзьями"", а потом делают вид, что ничего не было.",0
"- Милый, ты меня любишь? - Нет, милая, я тебя не люблю.",0
"Не хочешь - не ешь, а хочешь - не пей.",0
"Воруют те, у кого совесть есть.",0
— Включай телевизор! — Что? — Включай телевизор!,0
Хорошее вино не портится.,0
"— Не подскажете, как пройти в библиотеку? — А зачем она вам?",0
"Чем ближе конец света, тем больше вопросов.",0
"Мир подобен человеку, у которого не все в порядке с головой.",0
"Чем больше я узнаю людей, тем больше они мне нравятся.",0
"Никто так не любит свою работу, как ее ненавидят те, кто работает на ней.",0
"- Звонок в дверь. - Кто там? - Это я, твой ангел-хранитель.",0
"- Расскажи мне о себе. - А что ты хочешь услышать? - Я хочу, чтобы ты рассказал мне о себе.",0
"Готов собираться в дорогу, но не знаю, куда.",0
Умная женщина всегда найдет выход из любой ситуации.,0
"Лучшими философами в мире считаются те, кто не знает, что такое хорошо и что такое плохо.",0
"Если женщина говорит мужчине, что он дурак, значит, она права.",0
"- Мамочка, а что это у меня на голове? - Это волосы. - А почему они такие длинные? - Потому что ты их стрижешь.",0
Мерзко континентальный климат.,0
"Проиграла мужу в карты. Теперь не знаю, что с ним делать.",0
"- Изя! Я тебя люблю! - И я тебя, и я тебя, и я тебя.",0
"Чтобы жизненный опыт не испортился, его надо передавать по наследству.",0
"— Если бы я был женщиной, я бы женился на тебе. — А если бы я был мужчиной, я бы женился на себе.",0
"– Дочь, ты уже взрослая? – Нет, я еще маленькая.",0
"Европейская зима - это когда на улице +5, а дома +10.",0
"В коровнике, как и в хлеву, главное не перепутать сено с навозом.",0
- Ты меня любишь? - Нет. - Почему? - Не знаю.,0
"Люди делятся на две категории: те, у кого есть деньги, и те, у кого их нет.",0
- Я тебя люблю. - А я тебя нет.,0
"Бесит, когда в ответ на вопрос: «Как дела?» ты отвечаешь: «Нормально».",0
"— Ты меня любишь? — Нет, я тебя люблю.",0
"Жена мужу: - Дорогой, я так соскучилась... Муж: - Я тоже.",0
"Указ: если вы не знаете, что подарить девушке на 8 марта, то купите ей цветы.",0
"Первый вопрос, который я задаю себе каждый раз, когда захожу в интернет: «Какого хера я тут делаю?» второй вопрос, который я задаю себе всякий раз, когда захожу в Интернет: «Какого хера ты тут делаешь?» третий вопрос, который я задаю себе каждое утро:",0
"У меня есть мечта - я хочу, чтобы у меня было много друзей. Я хочу, чтобы у меня было много денег. У меня есть мечта - я хочу быть богатым. У меня нет мечты - я хочу быть бедным. У меня нет цели - я хочу быть счастливым. У меня нет желания - я хочу",0
- Я тебя люблю! - А я тебя нет.,0
"Компания Gооglе, занимающаяся разработкой программного обеспечения для смартфонов и планшетов, объявила о том, что в скором времени будет выпущена мобильная операционная система Android. Об этом говорится в пресс-релизе, поступившем в редакцию «Ленты.ру» во вторник, 24 августа. В сообщении отмечается,",0
"Женщинам нравятся умные мужчины, а умным женщинам нравятся умные мужчины.",0
"Самая плохая примета на Новый год - это то, что у тебя нет новогоднего настроения.",0
"Собери четыре вещи, которые тебе не нужны: 1. Деньги 2. Телевизор 3. Зубная щетка 4. Очки.",0
Настроение: выйти из зоны комфорта.,0
"Я хочу, чтобы у меня было больше времени на себя, чем на других.",0
"О, не знаю, как вам, а мне нравится.",0
Почтальон никак не может дозвониться до моей квартиры.,0
"Ваши мысли материальны, а ваши поступки - нет.",0
"Надоело каждую ночь просыпаться от того, что кто-то стучит в дверь.",0
Объявление:- Хочу познакомиться с девушкой для секса.,0
Помните - в любой непонятной ситуации начинайте бухать!,0
"Он длинноногий, а она стройная.",0
"Одна немытая голова хорошо, а две - лучше.",0
Любительница немецких овчарок - это я.,0
В любви и на войне все средства хороши.,0
"— Пошли погуляем? — Нет, я на работе. — А что ты там делаешь? — Работаю.",0
"Любишь котиков, люби и котов.",0
"Кстати, о птичках. У нас в городе есть два зоопарка. Один - для диких животных, а другой - для домашних.",0
- Я тебя люблю. - А я тебя нет.,0
"паника — это когда ты не знаешь, что делать.",0
"Захотелось внимания, а его нет.",0
"—Думаю, феминизм — это когда женщины думают, что они мужчины.",0
Куда мы катимся? В какую сторону?,0
"Иногда кажется, что ты уже умер, но это не так.",0
"Если в вашей жизни что-то не клеится, значит, это кому-то нужно.",0
Борцы сумо не сдаются.,0
"Вы когда-нибудь задумывались, что бы вы делали, если бы у вас не было интернета?",0
"Автомобили, не умеющие ездить по тротуарам, становятся пешеходами.",0
"Бесит, когда не знаешь, что сказать.",0
"Зомби едят людей, а люди зомбируют зомби.",0
"У бабушки с дедушкой было две внучки. Одна умерла, а вторая вышла замуж и родила еще одну внучку.",0
"Приходит мужик к врачу: - Доктор, у меня проблемы с потенцией. - Что-то не так? - Да нет, все нормально...",0
Быть гением - это не значит быть гениальным.,0
"Дама:- Хорошо-то как, а то у вас тут холодно.",0
"Женщина, покупающая в супермаркете хлеб, должна быть готова к тому, что он может оказаться просроченным.",0
"Моё финансовое положение в данный момент таково, что я не знаю, куда девать деньги.",0
"Если вам не нравится, как я выгляжу, значит, вы мне нравитесь еще меньше.",0
"Закончится карантин, и я снова пойду на работу.",0
"Надпись на заборе: ""Не влезай - убьёт"".",0
"Главное, чтобы не было войны.",0
Ресторан полинезийской кухни.,0
С деньгами не соскучишься.,0
"Хочешь манипулировать людьми, будь добрее.",0
"Для меня нет ничего невозможного, если я этого захочу.",0
"""Ну как там у вас с погодой?"" - спросила тёща зятя.",0
"Сантехника Витю позвали в гости, а он не знал, что сантехник Витя - это и есть сантехник Витя.",0
"- Как ты относишься к тому, что у тебя никогда не будет девушки? - Никак.",0
"—Ты такой классный, что я даже не знаю, как тебя отблагодарить. —За что? —Ну, за то, что ты есть.",0
"Сделал четыре шага вперед, два назад.",0
"Так лень вставать по утрам, что даже не хочется.",0
"Как говорят в Одессе: ""Не будите во мне зверя"".",0
"Подсчитывая людей, я понял, что у меня нет друзей.",0
слоны сползали с гор.,0
"Семейные хроники. - Папа, а почему у нас в семье все время кто-то болеет? - Потому что мы не лечимся.",0
"Убеждения отличные, но они не мои.",0
"человек с детства знает, что он дурак, но ничего не может с этим поделать.",0
"Вчера в магазине: - Девушка, а вы не подскажете, где у вас туалет? - В туалете.",0
"— Анализ крови показал, что у меня низкий гемоглобин.",0
Самодостаточность — это когда ты не зависим ни от чего.,0
"Чтобы носить джинсы, не обязательно уметь их шить.",0
Начну готовиться к экзаменам.,0
"Кот, над которым все издеваются - это кот, над которым все смеются.",0
"Девушки, если у вас нет парня, то это еще не значит, что его у вас нет.",0
"— эй, ты чего такая грустная? — да так, настроение паршивое.",0
"— Дорогой, ты меня любишь? — Конечно, дорогая. — А я тебя нет.",0
"Если глаза боятся, то руки делают.",0
У хирургаЧто-то не так с пациентом.,0
"Говорят, когда я ем, я глух и нем.",0
"Понимаешь, что-то мне подсказывает, что у тебя с головой не все в порядке.",0
"Она так и не вышла замуж, потому что у нее было слишком много свободного времени.",0
"– Вау, какая классная футболка! – Это не футболка, это майка.",0
"В жизни каждого человека наступает такой момент, когда он понимает, что ему пора завязывать с выпивкой.",0
"- Больше всего на свете я ненавижу, когда мне врут.",0
"Если вы не знаете, что подарить девушке на 8 марта, то подарите ей себя.",0
"Cиноптики обещали, что к концу недели похолодает.",0
"Приходишь с работы, а тебя уже жена ждет.",0
"Мальчик с пальчик, мальчик с пальчик, девочка с пальчик.",0
"Ной не знал, что делать с ковчегом, пока его не выгнали из ковчега.",0
"А знаете, что самое приятное в жизни? Это то, что ты просыпаешься и понимаешь, что это был всего лишь сон.",0
"- Извините, вы не подскажете, как пройти в библиотеку?",0
- У тебя есть девушка? - Нет. - Почему? - Потому что у меня нет девушки.,0
"Еврейский Гобинзон - это не тот, у кого жена русская, а тот, у кого жена еврейка.",0
"- От чего ты так нервничаешь? - Я не нервничаю, я просто нервничаю.",0
"А спонсор у тебя есть? - Есть, но он меня не любит.",0
"Дома у меня нет телевизора, поэтому я смотрю новости.",0
Люблю черный юмор. Особенно когда он смешной.,0
"Пиво ""Останкино"": 1 бутылка 0,5 литра. 2 бутылки 0,5 литра. 3 бутылки 0,5 литра. 4 бутылки 0,5 литра. 5 бутылок 0,5 литра. 6 бутылок 0,5 литра. 7 бутылок 0,5 литра. 8 бутылок 0,5 литра.",0
Вовремя пропитые мозги не портят.,0
"На зачете по философии задали вопрос: ""Как вы относитесь к гомосексуализму?"" Я ответил: ""Я не знаю, что это такое"".",0
Правительство отметило рост цен на гречку.,0
"Чтоб сердце не болело, надо меньше пить.",0
"Он упорно не хотел жениться, пока она не забеременела.",0
"Люблю людей, которые не знают, что я их люблю.",0
"Как говорят в Одессе: ""Не будите во мне зверя!"".",0
"Как говорят в Одессе: ""Не буди лихо, пока оно тихо"".",0
Имбирь смотрит на мир с оптимизмом.,0
"- Вы не могли бы мне помочь? - С какой целью? - В смысле? - Не могли бы вы мне помочь? - Нет, я не могу. - Почему? - Потому что у меня нет на это времени.",0
Откуда вообще берутся дети? - Из пробирки.,0
"Почему на свадьбах жених и невеста целуются, а в ЗАГСе - нет?",0
"Где-то на задворках сознания промелькнула мысль, что если бы у меня было столько денег, сколько я зарабатываю сейчас, то я бы не тратил их на всякую ерунду.",0
Усилитель эрекции.,0
"Не жди, что кто-то придет к тебе на помощь. Помоги себе сам.",0
"А спонсор - это тот, кто платит.",0
"Везде обман. Везде обман. Везде обман. Везде обманы. Везде обман. Везде обман. везде обман. Везде обман. Везде обман, везде обман. Везде обман, везде обман, везде обман, везде обман...",0
Обожаю долгие разговоры по душам.,0
"Какая же ты все-таки умница, что не вышла за меня замуж.",0
"Любовь к себе - это когда ты смотришь на себя в зеркало и думаешь: ""Боже, как я хорош!""",0
"Трижды был женат, но ни разу не развелся.",0
"Детей надо воспитывать в любви, а не в страхе.",0
"Ведь так приятно, когда тебя хвалят за то, что ты сделал.",0
"Последние две недели я живу с мыслью о том, что у меня не все дома.",0
Карл у Клары украл кораллы.,0
- Я тебя люблю. - И я тебя.,0
"Учёным удалось доказать, что Земля плоская.",0
"Завещание учительницы: ""Вовочка, если ты будешь плохо учиться, я тебя убью"".",0
В нашем мире все продается и все покупается.,0
"- Ты меня любишь? - Да, я тебя люблю.",0
"На Новый год я не пью и не курю, потому что у меня аллергия на алкоголь.",0
Бенефициар Всея Руси.,0
"Я готов на все, лишь бы ты была рядом.",0
Чего хотят женщины от мужчин? — Денег. — А чего хотят мужики от женщин? — Денег.,0
"Состояние страны, в которой мы живём, можно охарактеризовать одним словом: ""Пиздец"".",0
Для хождения по тонкому льду нужна сноровка.,0
"Дима так и не понял, что я его люблю.",0
"Ты восхитительная женщина, но я не хочу быть с тобой.",0
"- Где ты был, когда я умирала? - На кладбище.",0
"Единственный урок, который я усвоил в своей жизни - это то, что никогда не сдавайся.",0
"- Знаешь, что я больше всего ненавижу в людях? - Что? - Когда они думают, что ты их любишь.",0
"Жизнь прекрасна, когда у тебя есть деньги.",0
"однажды я понял, что мне не нравится в людях.",0
Платоническая любовь.,0
Хочешь быть счастливым - будь им.,0
"Я наконец-то понял, что значит быть счастливым. Счастье - это когда тебя понимают.",0
"4 вещи, которые никогда не сделают тебя счастливым: 1. У тебя нет денег. 2. У тебя нет девушки. 3. У тебя нет машины. 4. У тебя нет дома. 5. У тебя нет семьи. 6. У тебя нет друзей. 7. У тебя нет врагов. 8. У тебя",0
От съедобных до несъедобных один шаг.,0
-Девушка рядом с вами не спит? -Нет.,0
"- Это не я, это ты! - А кто? - Это не я, это ты.",0
Из одежды у меня только трусы.,0
Лучшая болезнь - это отсутствие денег.,0
"- А что ты делаешь, когда я не отвечаю на твои сообщения? - Я их удаляю.",0
"Не припомню, чтобы я когда-нибудь был так счастлив.",0
"У нас в семье все по-взрослому: жена - мама, сын - папа.",0
"А ведь когда-то и я был таким же, как ты.",0
- Какие у тебя планы на вечер? - Я еще не решил.,0
Радуйся мелочам.,0
"Из резюме: ""Продавец-консультант"".",0
"Стратег - это тот, кто всегда прав.",0
"Чтобы женщину не обидеть, надо с ней переспать.",0
"Чтобы расстаться с человеком, нужно сначала его полюбить.",0
"Прекрасные незнакомки - это те, с которыми не хочется знакомиться.",0
"Не понимаю, как можно не любить свою работу.",0
"У наших чиновников есть только одна проблема - они не знают, что с ней делать.",0
"- ты меня уважаешь? - да, уважаю.",0
Блеснул умом - и пропал.,0
"Во время секса женщина не должна думать о том, что она делает. Она думает только о том, как бы не забеременеть.",0
"Когда-то Африка была цветущим континентом, а теперь там одни пустыня.",0
"Вчера деградировал, сегодня деградировал, завтра деградировал, послезавтра деградировал.",0
"Купили дедушке велосипед, а он на нем не едет. Что делать?",0
"В жизни каждого мужчины наступает такой момент, когда он понимает, что ему пора жениться.",0
"Жизнь как зебра, полоса белая, а полоса черная.",0
"В первую брачную ночь муж спрашивает жену: - Что ты будешь делать, если я скажу, что люблю тебя? Жена отвечает: - Я буду любить тебя до тех пор, пока ты не скажешь, что любишь меня.",0
"Нужно сжигать все мосты, чтобы потом не было мучительно больно за бесцельно прожитые годы.",0
"""Он не такой, как все"" - это про меня.",0
"Взрослеть – это когда тебе уже 30, а ты до сих пор не женат.",0
"- Гриша, а почему у тебя нет девушки? - У меня есть девушка, но я ей не нравлюсь.",0
"Единственный человек, которого я могу назвать своим другом, это ты.",0
"- Тань, а ты когда-нибудь была замужем? - Нет. - А почему? - Потому что не хочу.",0
"Экипаж дивана: 1-й пилот, 2-й пилот, 3-й пилот, 4-й пилот, 5-й пилот, 6-й пилот, 7-й пилот, 8-й пилот, 9-й пилот, 10-й пилот, 11-й пилот, 12-й",0
"Не стоит бояться того, что вы не знаете. Бояться надо того, чего вы не знаете.",0
"Не так страшен черт, как его малюют.",0
"Взялся за гуж - не говори, что не дюж.",0
"“Солнышко, я так скучаю по тебе!” – «И я по тебе».",0
"Особенно хороши в этом деле дети, которые не знают, что такое хорошо и что такое плохо.",0
"А помните, как в детстве мы мечтали стать космонавтами?",0
- Ты меня любишь?- Да.- А я тебя нет.,0
Одинокий брюнет - это я.,0
"Пенсионный Фонд России (ПФР) за январь-февраль 2015 года перечислил в бюджеты всех уровней 5,5 млрд рублей. Об этом сообщает ТАСС со ссылкой на пресс-службу ПФР. «В январе-феврале 2015 года Пенсионный фонд России перечислил в бюджеты всех уровней",0
"- Девушка, а вы замужем? - Да. - А за кем? - За мужем.",0
"- У тебя что-то случилось? - Да нет, все нормально.",0
Только у нас в стране можно купить айфон за полцены.,0
— Кредиты брать будешь? — Нет. — Почему? — Не хочу.,0
"Мужикам не нравится, когда их называют «мужиками», а женщинам — «женщинами».",0
"Люди, упавшие с неба, не разбились. Они умерли.",0
"- Рабинович, почему у вас такие большие уши? - Потому что я еврей.",0
"Сторож завода ""Кристалл"".",0
"А ведь когда-то и я был таким же, как ты.",0
И жили они долго и счастливо.,0
"могу ли я вернуть товар в магазин, если он мне не понравился?",0
"Я, список желаний: 1. Чтобы все мои желания сбылись. 2. Чтобы все мои желания не сбылись. 3. Чтобы все мои желания исполнились. 4. Чтобы все мои желания не исполнились. 5. Чтобы все мои желания были исполнены. 6. Чтобы все мои желания не исполнялись.",0
"Не раскачивайте лодку, она может перевернуться.",0
- Что ты делаешь сегодня вечером? - Ничего. - А почему? - Потому что я ничего не делаю.,0
"- Ну, как тебе моя новая прическа? - Не очень. - А что так? - Я же лысый.",0
- Есть ли у вас какие-нибудь планы на вечер? - Нет. - А почему? - Потому что нет.,0
- У тебя есть девушка? - Нет. - Почему? - Потому что у меня нет девушки.,0
"Наступил момент, когда я понял, что моя жизнь не удалась.",0
- Ваша фамилия? - Иванов. - А ваше имя? - Иванов. - А ваша фамилия? - Иванов. - А ваша зарплата? - Иванов. - А ваша пенсия? - Иванов. - А ваша работа? - Иванов. - А ваша жизнь? - Иванов. - А ваша смерть? - Иванов,0
"Бальные танцы - это когда ты танцуешь с девушкой, а она с тобой.",0
А спонсор у тебя есть?,0
"– Вот ты говоришь, что у тебя нет денег. А если бы у меня были деньги, я бы тоже так говорил?",0
"Стоило только начать, как все пошло вкривь и вкось.",0
"Алкоголь не лечит, а калечит.",0
"– Мои родители развелись, когда я был еще совсем маленьким. – И что? – Они развелись, когда я был уже взрослым.",0
"Ваше мнение о том, что происходит на Украине? 1. Все идет по плану. 2. Ничего не происходит. 3. Война.",0
"я: только не говори мне, что ты меня ненавидишь!",0
"Виталик перед тем, как уйти в запой, сказал жене: ""Дорогая, я ухожу в запой. Не звони мне больше"".",0
"— Господи, как я тебя люблю! — И я тебя тоже.",0
"Парень на первом свидании: - Девушка, а можно я вас поцелую? Девушка: - Ну, если вы так настаиваете...",0
"- Сема, ты меня слышишь? - Да, слышу. - Ну и слава богу! А то я уже подумал, что ты умер.",0
"Женщина - это не то, что ты думаешь. Это то, что ты о ней думаешь.",0
Ложим в рот и жуем.,0
"- Ты меня любишь? - Да. - А за что? - За то, что ты есть.",0
"Сегодня открыл для себя новый вид спорта - бег трусцой. Теперь я не только бегаю трусцой, но еще и прыгаю через скакалку.",0
"— Даш, а ты когда-нибудь была замужем? — Нет. — А почему? — Потому что не хочу.",0
"Чем дороже, тем лучше.",0
"Говоришь, что любишь меня? А я тебя - нет.",0
"Отсутствие свободного времени не означает, что его нет.",0
"Водитель мерседеса, который ехал на красный свет, сбил пешехода, переходившего дорогу в неположенном месте.",0
"Катя не могла понять, что с ней происходит: то ли она влюбилась, то ли у нее начались месячные.",0
- Давай поженимся? - Нет. - Почему? - Потому что ты мне не нравишься.,0
"- Всё, что ни делается, всё к лучшему.",0
"Честный мужчина никогда не скажет женщине, что она ему нравится.",0
"Нигде так не ощущаешь себя одиноким, как дома.",0
"У нас в стране нет ни одного человека, который бы не знал, кто такой Джон Леннон.",0
"Я стал замечать, что в последнее время у меня все чаще возникает ощущение, что я живу на необитаемом острове.",0
Самая тихая ночь в году - это когда ты спишь.,0
"- Ты меня любишь? - Да, я тебя люблю.",0
"На мой день рождения я хочу, чтобы ко мне в гости пришли все мои друзья.",0
"На мотоцикле можно ездить только в том случае, если у тебя есть права.",0
Старость - это когда уже ничего не хочется.,0
Магистр игры на гитаре.,0
Между первой и второй перерывчик небольшой.,0
С сегодняшнего дня я начинаю новую жизнь.,0
"Весь мир - театр, а мы в нем актеры.",0
"Некоторые считают,что если у тебя нет девушки, то ты неудачник. А я считаю, что если у тебя есть девушка, то ты не неудачник.",0
"Когда девушка говорит, что у нее нет парня, это значит, что у нее есть парень.",0
"- Групповуха - это когда ты с кем-то, а он с кем-то.",0
"Что русскому хорошо, то немцу смерть.",0
"С нетерпением жду лета, чтобы начать новую жизнь.",0
"Всегда обращаюсь к людям, которые меня раздражают.",0
"Чем глубже в лес, тем толще партизаны.",0
"Интересно, как бы отреагировали люди, если бы им сказали, что у них нет денег?",0
"У Абрамовича есть яхта, на которой он каждый день плавает по морям и океанам.",0
"Ребята, вы не поверите, но у меня сегодня день рождения. Поздравляю всех с этим замечательным праздником и желаю вам всего самого-самого!",0
"Кто еще не в курсе, что у меня есть жена и две дочки?",0
"Одноклассницы, которые не хотят со мной дружить, потому что у меня есть парень.",0
"В семье, как в детском садике: папа - воспитатель, мама - воспитательница.",0
"- Как дела? - Нормально, а у тебя? - А у меня все хорошо.",0
"Первейший признак того, что у тебя есть деньги - это то, что ты не знаешь, куда их потратить.",0
"Она была настолько хороша, что он не мог оторвать от неё глаз.",0
"- Ну что, как дела? - Нормально, а у тебя? - А у меня тоже нормально.",0
Щавель со сметаной.,0
"- Вы не знаете, где я живу? - Нет. - А почему? - Потому что вы живете там, где вас нет.",0
"У меня нет денег, но я знаю, как их заработать.",0
"Мир обязательно рухнет, но не сразу.",0
"Уже могли бы уже привыкнуть к тому, что у нас в стране все не так, как у них.",0
"Я не знаю, что со мной происходит, но мне кажется, что я влюбился.",0
"Бога никто не видел, но все знают, что он есть.",0
"Спать — это не только удобно, но еще и полезно.",0
"Называть подругу ""девочкой"" можно только в том случае, если у нее есть сиськи.",0
"— Мне кажется, что я тебя люблю. — А мне кажется, что ты меня ненавидишь.",0
